campaign_name,adset_name,date,spend,impressions,clicks,ctr,purchases,revenue,roas,creative_type,creative_message,audience_type,platform,country
Women-Studio Sports,Adset-2 Broad,2025-01-08,434.45,16378,216.0,0.0132,7,266.53,0.61,Carousel,Doctors recommend breathable cotton — meet our women sports bras.,Broad,Facebook,IN
Women | Studio Sports,Adset-2 Broad,2025-01-09,233.88,417258,4378.0,0.0105,185,10281.79,43.96,Video,Hot & comfy: women sports bras now 20% off — feel the difference.,Broad,Instagram,UK
WOMEN | STUDIO SPORTS,Adset-2 Broad,2025-01-10,369.48,454442,6312.0,0.0139,272,12423.95,33.63,Video,3‑pack deal ends tonight — upgrade your women drawer with panties.,Lookalike,Facebook,US
Women-Studio Sports,Adset-2 Broad,2025-01-11,708.43,381780,3819.0,0.01,0,8292.45,11.71,UGC,Summer‑ready essentials — sweat‑wicking women sports bras.,Broad,Instagram,IN
Women | Studio Sports,Adset-2 Broad,2025-01-12,689.67,483013,6492.0,0.0134,232,,14.49,Carousel,"All‑day comfort, zero pinch — try our women sports bras!",Broad,Instagram,US
Women  |  Studio  Sports,Adset-2 Broad,2025-01-13,308.27,174231,2111.0,0.0121,56,2381.33,7.72,Image,3‑pack deal ends tonight — upgrade your women drawer with sports bras.,Broad,Instagram,US
Women-Studio Sports,Adset-2 Broad,2025-01-14,522.05,25451,301.0,0.0118,9,249.55,0.48,Video,"Ultra‑soft waistband, no marks — premium women bras.",Retargeting,Instagram,US
women | studio sports,Adset-2 Broad,2025-01-15,456.64,479717,,0.0124,186,5078.8,11.12,Carousel,"Wire‑free ease, cloud‑soft cups — women boyshorts that fits right.",Broad,Instagram,US
Women-Studio Sports,Adset-2 Broad,2025-01-16,1110.89,504092,4873.0,0.0097,92,5067.25,4.56,Carousel,Invisible under tees — seamless women bras.,Broad,Instagram,US
Women | Studio Sports,Adset-2 Broad,2025-01-17,632.03,329774,3820.0,0.0116,122,5595.07,8.85,Video,"Wire‑free ease, cloud‑soft cups — women boyshorts that fits right.",Lookalike,Instagram,IN
Women | Studio Sports,Adset-2 Broad,2025-01-18,943.62,159175,2184.0,0.0137,80,2778.67,2.94,Image,No ride‑up guarantee — best‑selling women boyshorts back in stock.,Broad,Facebook,IN
Women | Studio Sports,Adset-2 Broad,2025-01-19,421.85,429747,5936.0,0.0138,188,4332.47,10.27,Carousel,Breathable cotton that moves with you — limited offer on women panties.,Broad,Instagram,US
Women | Studio Sports,Adset-2 Broad,2025-01-20,205.4,34869,458.0,0.0131,16,553.64,2.7,UGC,Cooling mesh panels for workouts — women wire‑free bras you’ll actually love.,Broad,Instagram,US
Women  |  Studio  Sports,Adset-2 Broad,2025-01-21,80.36,105546,1315.0,0.0125,52,2598.57,32.34,UGC,Hot & comfy: women bras now 20% off — feel the difference.,Broad,Facebook,IN
Women-Studio -ports,Adset-2 Broad,2025-01-22,747.13,298747,2691.0,0.009,88,4954.96,6.63,Video,"All‑day comfort, zero pinch — try our women sports bras!",Broad,Instagram,IN
Women-Studio Sports,Adset-2 Broad,2025-01-23,288.52,466960,3997.0,0.0086,167,7729.77,26.79,Carousel,Confidence starts inside — elevate with women bras.,Lookalike,Facebook,UK
Women-Studio Sports,Adset-2 Broad,2025-01-24,628.43,43616,584.0,0.0134,20,989.05,1.57,Image,No ride‑up guarantee — best‑selling women bras back in stock.,Broad,Instagram,US
Women | Studio Sports,Adset-2 Broad,2025-01-25,319.87,79546,616.0,0.0077,26,1399.58,4.38,Video,"All‑day comfort, zero pinch — try our women bras!",Broad,Instagram,US
Women_|_Studio_Sports,Adset-2 Broad,2025-01-26,503.41,286077,3154.0,0.011,107,5611.25,11.15,UGC,Confidence starts inside — elevate with women wire‑free bras.,Broad,Instagram,UK
Women | Studio Sports,Adset-2 Broad,2025-01-27,97.42,265164,4265.0,0.0161,182,9825.09,100.85,Image,Hot & comfy: women panties now 20% off — feel the difference.,Retargeting,Facebook,US
WOMEN | STUDIO SPORTS,Adset-2 Broad,2025-01-28,256.5,40535,441.0,0.0109,18,408.88,1.59,Image,Hot & comfy: women boyshorts now 20% off — feel the difference.,Broad,Facebook,IN
Women | Studio Sports,Adset-2 Broad,2025-01-29,273.84,433617,4640.0,0.0107,266,13963.97,50.99,Carousel,"Wire‑free ease, cloud‑soft cups — women sports bras that fits right.",Retargeting,Facebook,UK
Women_|_Studio_Sports,Adset-2 Broad,2025-01-30,1362.0,468250,4289.0,0.0092,117,6587.86,4.84,UGC,Cooling mesh panels for workouts — women panties you’ll actually love.,Lookalike,Facebook,US
women | studio sports,Adset-2 Broad,2025-01-31,232.66,47588,507.0,0.0107,19,618.0,2.66,Video,Breathable microfiber that moves with you — limited offer on women panties.,Broad,Instagram,US
Women | Studio Sports,Adset-2 Broad,2025-02-01,358.0,62063,692.0,0.0112,25,1010.8,2.82,Carousel,Confidence starts inside — elevate with women bras.,Lookalike,Facebook,IN
women | studio sports,Adset-2 Broad,2025-02-02,450.89,161205,2170.0,0.0135,80,4434.82,9.84,UGC,"Ultra‑soft waistband, no marks — premium women panties.",Retargeting,Instagram,UK
women | studio sports,Adset-2 Broad,2025-02-03,212.95,243725,2667.0,0.0109,98,,10.97,Image,Breathable organic cotton that moves with you — limited offer on women bras.,Lookalike,Facebook,US
Women | Studio Sports,Adset-2 Broad,2025-02-04,426.78,45541,465.0,0.0102,22,1056.67,2.48,Carousel,Confidence starts inside — elevate with women boyshorts.,Lookalike,Facebook,IN
WOMEN | STUDIO SPORTS,Adset-2 Broad,2025-02-05,269.8,114368,1553.0,0.0136,51,1138.41,4.22,Video,Doctors recommend breathable microfiber — meet our women boyshorts.,Broad,Facebook,US
Women-Studio Sports,Adset-2 Broad,2025-02-06,85.48,202253,2882.0,0.0143,105,3857.48,45.13,Image,Doctors recommend breathable bamboo — meet our women sports bras.,Broad,Facebook,US
Women-Studio Sports,Adset-2 Broad,2025-02-07,219.23,235287,2781.0,0.0118,158,3554.97,16.22,Carousel,"Push comfort, not wires — everyday women bras.",Retargeting,Facebook,IN
Women | Studio Sports,Adset-2 Broad,2025-02-08,328.86,92318,1087.0,0.0118,37,1991.74,6.06,Image,Hot & comfy: women bras now 20% off — feel the difference.,Broad,Facebook,IN
Women | Studio Sports,Adset-2 Broad,2025-02-09,115.39,163111,1381.0,0.0085,43,1168.33,10.13,Image,Invisible under tees — seamless women sports bras.,Broad,Facebook,IN
women | studio sports,Adset-2 Broad,2025-02-10,505.43,363356,4810.0,0.0132,189,9544.32,18.88,Video,Invisible under tees — seamless women bras.,Lookalike,Instagram,US
Women-Studio Sports,Adset-2 Broad,2025-02-11,,223018,1771.0,0.0079,58,2440.71,10.99,Carousel,Seamless confidence for every day — new women boyshorts.,Broad,Instagram,IN
Women_|_Studio_Sports,Adset-2 Broad,2025-02-12,471.22,424291,6622.0,0.0156,146,6912.44,14.67,Video,Doctors recommend breathable cotton — meet our women panties.,Lookalike,Instagram,US
Women-Studio Sports,Adset-2 Broad,2025-02-13,610.49,491121,8237.0,0.0168,301,12505.86,20.48,UGC,3‑pack deal ends tonight — upgrade your women drawer with sports bras.,Broad,Facebook,US
Women | Studio Sports,Adset-2 Broad,2025-02-14,1111.67,319784,3667.0,0.0115,159,4928.16,4.43,UGC,"Wire‑free ease, cloud‑soft cups — women sports bras that fits right.",Lookalike,Facebook,UK
Women | Studio Sports,Adset-2 Broad,2025-02-15,199.83,274575,3269.0,0.0119,100,4931.79,24.68,Image,"Wire‑free ease, cloud‑soft cups — women sports bras that fits right.",Lookalike,Instagram,US
Women_|_Studio_Sports,Adset-2 Broad,2025-02-16,1046.08,168596,1870.0,0.0111,79,2511.78,2.4,UGC,Hot & comfy: women panties now 20% off — feel the difference.,Broad,Instagram,UK
women | studio sports,Adset-2 Broad,2025-02-17,706.28,381336,3423.0,0.009,153,7778.43,11.01,Image,Doctors recommend breathable microfiber — meet our women panties.,Lookalike,Facebook,UK
Women-Studio Sports,Adset-2 Broad,2025-02-18,758.35,347135,4401.0,0.0127,153,6716.12,8.86,UGC,Hot & comfy: women sports bras now 20% off — feel the difference.,Broad,Instagram,US
Women | Studio Sports,Adset-2 Broad,2025-02-19,392.94,465463,4367.0,0.0094,123,4082.5,10.39,Carousel,Doctors recommend breathable bamboo — meet our women boyshorts.,Broad,Facebook,US
women | studio sports,Adset-2 Broad,2025-02-20,439.06,447414,4162.0,0.0093,178,7865.49,17.91,Video,3‑pack deal ends tonight — upgrade your women drawer with boyshorts.,Retargeting,Facebook,IN
Wmen | Studio Sports,Adset-2 Broad,2025-02-21,446.18,182623,1135.0,0.0062,35,868.23,1.95,Carousel,3‑pack deal ends tonight — upgrade your women drawer with boyshorts.,Broad,Facebook,IN
Women-Studio Sports,Adset-2 Broad,2025-02-22,687.08,486112,6480.0,0.0133,157,4230.4,6.16,Image,Doctors recommend breathable organic cotton — meet our women panties.,Broad,Facebook,US
Women | Studio Sports,Adset-2 Broad,2025-02-23,837.81,67129,655.0,0.0098,0,1479.73,1.77,Video,Invisible under tees — seamless women wire‑free bras.,Broad,Instagram,UK
women | studio sports,Adset-2 Broad,2025-02-24,138.43,173768,1714.0,0.0099,47,1784.85,12.89,Video,No ride‑up guarantee — best‑selling women panties back in stock.,Broad,Instagram,US
Women-Studio Sports,Adset-2 Broad,2025-02-25,400.57,185400,1814.0,0.0098,96,4255.35,10.62,UGC,Cooling mesh panels for workouts — women sports bras you’ll actually love.,Broad,Facebook,US
Women-Studio Sports,Adset-2 Broad,2025-02-26,128.38,341788,3861.0,0.0113,129,4219.65,32.87,Carousel,Doctors recommend breathable bamboo — meet our women boyshorts.,Broad,Facebook,US
WOMEN | STUDIO SPORTS,Adset-2 Broad,2025-02-27,201.14,304573,3568.0,0.0117,92,4603.38,22.89,UGC,"Push comfort, not wires — everyday women bras.",Broad,Facebook,US
women | studio sports,Adset-2 Broad,2025-02-28,322.34,108512,1007.0,0.0093,35,1109.99,3.44,UGC,"Push comfort, not wires — everyday women sports bras.",Retargeting,Facebook,UK
Women | Studio Spo-ts,Adset-2 Broad,2025-03-01,904.28,220998,2091.0,0.0095,61,3181.01,3.52,Video,Cooling mesh panels for workouts — women panties you’ll actually love.,Broad,Facebook,UK
women | studio sports,Adset-2 Broad,2025-03-02,315.11,391446,3818.0,0.0098,78,2202.05,6.99,Image,Doctors recommend breathable cotton — meet our women bras.,Broad,Instagram,UK
Women  |  Studio  Sports,Adset-2 Broad,2025-03-03,1076.64,287429,2652.0,0.0092,90,4368.92,4.06,UGC,"Push comfort, not wires — everyday women wire‑free bras.",Lookalike,Facebook,IN
Women  |  Studio  Sports,Adset-2 Broad,2025-03-04,476.6,177467,1303.0,0.0073,46,2346.4,4.92,UGC,No ride‑up guarantee — best‑selling women panties back in stock.,Broad,Facebook,US
WOMEN | STUDIO SPORTS,Adset-2 Broad,2025-03-05,319.38,433932,4913.0,0.0113,156,6094.0,19.08,UGC,"Push comfort, not wires — everyday women panties.",Lookalike,Facebook,UK
Women | Studio Sports,Adset-2 Broad,2025-03-06,438.7,132431,1515.0,0.0114,42,1945.85,4.44,UGC,Hot & comfy: women panties now 20% off — feel the difference.,Broad,Instagram,US
women | studio sports,Adset-2 Broad,2025-03-07,275.41,301441,4594.0,0.0152,170,6434.51,23.36,Video,Summer‑ready essentials — sweat‑wicking women boyshorts.,Lookalike,Facebook,US
Women-Studio Sports,Adset-2 Broad,2025-03-08,704.72,261714,3489.0,0.0133,69,3764.8,5.34,Video,Hot & comfy: women wire‑free bras now 20% off — feel the difference.,Retargeting,Facebook,IN
Women_|_Studio_Sports,Adset-2 Broad,2025-03-09,142.72,202202,1787.0,0.0088,58,2532.38,17.74,Video,"Wire‑free ease, cloud‑soft cups — women panties that fits right.",Broad,Instagram,IN
Women | Studio Sports,Adset-2 Broad,2025-03-10,617.28,127754,1677.0,0.0131,47,2351.92,3.81,Image,3‑pack deal ends tonight — upgrade your women drawer with sports bras.,Broad,Instagram,US
Women  |  Studio  Sports,Adset-2 Broad,2025-03-11,514.95,115741,1331.0,0.0115,47,1744.05,3.39,Image,Cooling mesh panels for workouts — women panties you’ll actually love.,Retargeting,Instagram,US
Women | Studio Sports,Adset-2 Broad,2025-03-12,714.83,132336,1695.0,0.0128,74,2875.19,4.02,Image,Breathable cotton that moves with you — limited offer on women sports bras.,Broad,Instagram,UK
Women | Studio Sports,Adset-2 Broad,2025-03-13,524.0,220150,2609.0,0.0119,0,5721.63,10.92,UGC,Cooling mesh panels for workouts — women sports bras you’ll actually love.,Broad,Facebook,UK
Women | Studi Sports,Adset-2 Broad,2025-03-14,308.67,94330,1149.0,0.0122,0,1718.52,5.57,Image,3‑pack deal ends tonight — upgrade your women drawer with sports bras.,Broad,Facebook,US
Women | Studio Sports,Adset-2 Broad,2025-03-15,428.27,377358,5518.0,0.0146,179,8665.09,20.23,Image,Summer‑ready essentials — sweat‑wicking women wire‑free bras.,Broad,Instagram,US
Women | Studio Sports,Adset-2 Broad,2025-03-16,83.03,338849,2941.0,0.0087,105,5993.56,72.19,Video,"All‑day comfort, zero pinch — try our women bras!",Lookalike,Instagram,US
Women | Studio Sports,Adset-2 Broad,2025-03-17,293.64,280106,4534.0,0.0162,149,3581.09,12.2,Carousel,Cooling mesh panels for workouts — women panties you’ll actually love.,Lookalike,Instagram,US
Women | Studio Sports,Adset-2 Broad,2025-03-18,396.61,204546,2801.0,0.0137,97,4003.16,10.09,Image,"Wire‑free ease, cloud‑soft cups — women wire‑free bras that fits right.",Lookalike,Facebook,US
Women | Studio Sports,Adset-2 Broad,2025-03-19,1073.62,420056,2971.0,0.0071,129,4885.43,4.55,UGC,No ride‑up guarantee — best‑selling women sports bras back in stock.,Lookalike,Instagram,IN
Women-Studio Sports,Adset-2 Broad,2025-03-20,522.78,74392,791.0,0.0106,24,1254.81,2.4,Image,Hot & comfy: women sports bras now 20% off — feel the difference.,Broad,Facebook,US
Women | Studio Sports,Adset-2 Broad,2025-03-21,740.51,51017,804.0,0.0158,23,776.86,1.05,Image,Breathable modal that moves with you — limited offer on women wire‑free bras.,Broad,Instagram,US
Women  |  Studio  Sports,Adset-2 Broad,2025-03-22,740.03,262736,1241.0,0.0047,40,1209.17,1.63,Video,Confidence starts inside — elevate with women wire‑free bras.,Lookalike,Facebook,IN
Women | Studio Sports,Adset-2 Broad,2025-03-23,183.89,471132,4625.0,0.0098,134,4464.91,24.28,Video,"All‑day comfort, zero pinch — try our women bras!",Broad,Instagram,US
Women_|_Studio_Sports,Adset-2 Broad,2025-03-24,733.53,264047,3256.0,0.0123,135,4191.36,5.71,Image,"Ultra‑soft waistband, no marks — premium women boyshorts.",Broad,Facebook,IN
women | studio sports,Adset-2 Broad,2025-03-25,1373.5,314461,3300.0,0.0105,131,4562.11,3.32,Video,Summer‑ready essentials — sweat‑wicking women boyshorts.,Lookalike,Instagram,IN
WOMEN | STUDIO SPORTS,Adset-2 Broad,2025-03-26,200.24,285005,4548.0,0.016,180,5624.18,28.09,Carousel,Cooling mesh panels for workouts — women wire‑free bras you’ll actually love.,Broad,Instagram,US
Women | Studio Sports,Adset-2 Broad,2025-03-27,463.41,374800,3493.0,0.0093,159,6553.72,14.14,Video,Hot & comfy: women wire‑free bras now 20% off — feel the difference.,Broad,Instagram,UK
WOMEN | STUDIO SPORTS,Adset-2 Broad,2025-03-28,208.71,182580,1133.0,0.0062,35,1553.18,7.44,UGC,Hot & comfy: women wire‑free bras now 20% off — feel the difference.,Broad,Instagram,UK
Women  |  Studio  Sports,Adset-2 Broad,2025-03-29,282.61,361912,5696.0,0.0157,157,6635.17,23.48,Image,"All‑day comfort, zero pinch — try our women bras!",Lookalike,Facebook,US
Women-Studio Sports,Adset-2 Broad,2025-03-30,273.03,191125,2225.0,0.0116,66,2348.69,8.6,Image,"Push comfort, not wires — everyday women boyshorts.",Broad,Instagram,US
Women | Studio Sports,Adset-2 Broad,2025-03-31,562.13,351894,2898.0,0.0082,90,3703.85,6.59,UGC,"Ultra‑soft waistband, no marks — premium women sports bras.",Broad,Instagram,US
Women | Studio Sports,Adset-3 LAL2,2025-01-01,784.88,33590,410.0,0.0122,20,1007.28,1.28,UGC,"All‑day comfort, zero pinch — try our women sports bras!",Retargeting,Instagram,US
WOMEN | STUDIO SPORTS,Adset-3 LAL2,2025-01-02,58.96,518565,6378.0,0.0123,186,6689.42,113.46,Image,Breathable modal that moves with you — limited offer on women boyshorts.,Lookalike,Instagram,US
WOMEN | STUDIO SPORTS,Adset-3 LAL2,2025-01-03,381.24,391530,4143.0,0.0106,184,7925.1,20.79,Image,Stretch that snaps back — durable women boyshorts.,Retargeting,Facebook,US
Women | Studio Sports,Adset-3 LAL2,2025-01-04,1107.47,323665,3210.0,0.0099,127,3580.26,3.23,Video,Invisible under tees — seamless women panties.,Broad,Instagram,UK
Women-Studio Sports,Adset-3 LAL2,2025-01-05,651.12,228141,3708.0,0.0163,114,2530.85,3.89,Image,Stretch that snaps back — durable women sports bras.,Broad,Facebook,US
Women  |  Studio  Sports,Adset-3 LAL2,2025-01-06,194.48,99820,1568.0,0.0157,43,1623.17,8.35,Video,Confidence starts inside — elevate with women panties.,Broad,Facebook,UK
Women  |  Studio  Sports,Adset-3 LAL2,2025-01-07,602.04,336986,2870.0,0.0085,79,4427.63,7.35,Image,Cooling mesh panels for workouts — women sports bras you’ll actually love.,Broad,Instagram,IN
WOMEN | STUDIO SPORTS,Adset-3 LAL2,2025-01-08,361.34,134480,1723.0,0.0128,71,3557.15,9.84,Image,Breathable bamboo that moves with you — limited offer on women panties.,Broad,Facebook,US
women | studio sports,Adset-3 LAL2,2025-01-09,152.59,441139,3154.0,0.0072,113,2840.82,18.62,Video,Summer‑ready essentials — sweat‑wicking women wire‑free bras.,Broad,Instagram,US
women | studio sports,Adset-3 LAL2,2025-01-10,411.35,250388,2932.0,0.0117,85,3607.32,8.77,Video,Seamless confidence for every day — new women wire‑free bras.,Broad,Instagram,IN
Women_|_Studio_Sports,Adset-3 LAL2,2025-01-11,465.91,86868,705.0,0.0081,19,965.7,2.07,Video,"Push comfort, not wires — everyday women sports bras.",Lookalike,Facebook,UK
Women-Studio Sports,Adset-3 LAL2,2025-01-12,941.72,271872,2379.0,0.0088,89,1968.87,2.09,Video,No ride‑up guarantee — best‑selling women wire‑free bras back in stock.,Lookalike,Instagram,US
Women | Studio Sports,Adset-3 LAL2,2025-01-13,989.9,167792,1995.0,0.0119,57,2783.44,2.81,Video,3‑pack deal ends tonight — upgrade your women drawer with wire‑free bras.,Broad,Facebook,IN
Women-Studio Sports,Adset-3 LAL2,2025-01-14,1086.61,199049,2170.0,0.0109,77,2873.41,2.64,Video,"Push comfort, not wires — everyday women wire‑free bras.",Broad,Instagram,US
Women_|_Studio_Sports,Adset-3 LAL2,2025-01-15,261.13,163366,2007.0,0.0123,56,,9.44,Image,Breathable organic cotton that moves with you — limited offer on women sports bras.,Lookalike,Facebook,US
Women  |  Studio  Sports,Adset-3 LAL2,2025-01-16,273.35,493053,5512.0,0.0112,259,11695.43,42.79,Image,"Push comfort, not wires — everyday women boyshorts.",Retargeting,Facebook,IN
Women | Studio Sports,Adset-3 LAL2,2025-01-17,875.25,159923,1981.0,0.0124,48,1614.4,1.84,Image,Doctors recommend breathable organic cotton — meet our women wire‑free bras.,Broad,Facebook,US
women | studio sports,Adset-3 LAL2,2025-01-18,618.11,396420,4440.0,0.0112,176,7542.69,12.2,UGC,Breathable cotton that moves with you — limited offer on women bras.,Broad,Instagram,IN
WOMEN | STUDIO SPORTS,Adset-3 LAL2,2025-01-19,903.54,350503,3478.0,0.0099,119,,6.35,Video,Seamless confidence for every day — new women bras.,Broad,Facebook,UK
Women | Studio Sports,Adset-3 LAL2,2025-01-20,713.91,382046,5049.0,0.0132,178,4700.2,6.58,Video,Doctors recommend breathable bamboo — meet our women bras.,Broad,Facebook,US
